datetime,temperature,altitude,humidity,pressure
20:56:45 05/07/2023,25.654000000000003,74.774,96.731,1004.302
20:58:49 05/07/2023,25.647,74.83000000000001,96.755,1004.294
21:00:54 05/07/2023,25.641,74.773,96.79299999999998,1004.3000000000002
21:03:00 05/07/2023,25.632,74.68900000000001,96.831,1004.312
21:05:05 05/07/2023,25.625,74.83500000000001,96.861,1004.294
21:07:08 05/07/2023,25.618,74.871,96.89,1004.289
21:09:09 05/07/2023,25.28125,74.65625,99.22625,1004.315
21:11:13 05/07/2023,25.165,74.68100000000001,100.0,1004.316
21:13:19 05/07/2023,25.162000000000003,74.67499999999998,100.0,1004.314
21:15:24 05/07/2023,25.156,74.80199999999999,100.0,1004.297
21:17:26 05/07/2023,25.155,74.699,100.0,1004.309
21:19:31 05/07/2023,25.155,74.72500000000001,100.0,1004.307
21:21:34 05/07/2023,25.161,74.658,100.0,1004.316
21:23:40 05/07/2023,25.166000000000004,74.746,100.0,1004.305
21:25:45 05/07/2023,25.162,74.682,100.0,1004.312
21:27:51 05/07/2023,25.161,74.80000000000001,100.0,1004.2969999999998
21:29:55 05/07/2023,25.157,74.721,100.0,1004.3060000000002
21:31:59 05/07/2023,25.155,74.694,100.0,1004.311
21:34:04 05/07/2023,25.155,74.616,100.0,1004.318
21:36:12 05/07/2023,25.13111111111111,74.35444444444445,100.0,1004.3511111111112
21:38:16 05/07/2023,25.132,74.36200000000001,100.0,1004.351
21:40:19 05/07/2023,25.13,74.346,100.0,1004.352
21:42:26 05/07/2023,25.134,74.496,100.0,1004.336
21:44:32 05/07/2023,25.133,74.33700000000002,100.0,1004.352
21:46:36 05/07/2023,25.134,74.29200000000002,100.0,1004.358
21:48:41 05/07/2023,25.134,74.381,100.0,1004.35
21:50:48 05/07/2023,25.133,74.324,100.0,1004.356
21:52:54 05/07/2023,25.124,74.316,100.0,1004.3590000000002
21:55:00 05/07/2023,25.125,74.345,100.0,1004.352
21:57:02 05/07/2023,25.119,74.372,100.0,1004.349
21:59:07 05/07/2023,25.12,74.36,100.0,1004.347
22:01:10 05/07/2023,24.692222222222224,73.34777777777778,100.0,1004.4722222222222
22:03:15 05/07/2023,24.691000000000003,73.16799999999999,100.0,1004.494
22:05:20 05/07/2023,24.686,73.215,100.0,1004.486
22:07:25 05/07/2023,24.685,73.281,100.0,1004.481
22:09:28 05/07/2023,24.68,73.19199999999998,100.0,1004.491
22:11:31 05/07/2023,24.678000000000004,73.229,100.0,1004.49
22:13:35 05/07/2023,24.675,73.133,100.0,1004.497
22:15:38 05/07/2023,24.683000000000003,73.136,100.0,1004.497
22:17:43 05/07/2023,24.681,73.19,100.0,1004.489
22:19:47 05/07/2023,24.685,73.174,100.0,1004.492
22:21:52 05/07/2023,24.69,73.144,100.0,1004.497
22:23:57 05/07/2023,,,,
22:25:59 05/07/2023,24.471,71.402,100.0,1004.7050000000002
22:28:03 05/07/2023,24.464,71.45700000000001,100.0,1004.697
22:30:10 05/07/2023,24.464,71.46799999999999,100.0,1004.7
22:32:17 05/07/2023,24.463,71.359,100.0,1004.7090000000002
22:34:19 05/07/2023,24.459,71.381,100.0,1004.706
22:36:23 05/07/2023,24.455,71.253,100.0,1004.721
22:38:28 05/07/2023,24.451,71.291,100.0,1004.718
22:40:34 05/07/2023,24.447,71.30699999999999,100.0,1004.713
22:42:37 05/07/2023,24.445,71.305,100.0,1004.715
22:44:40 05/07/2023,24.445,71.26899999999999,100.0,1004.721
22:46:46 05/07/2023,24.441000000000003,71.27100000000002,100.0,1004.72
22:48:50 05/07/2023,24.441000000000003,71.34400000000001,100.0,1004.7080000000002
22:50:54 05/07/2023,24.321111111111108,71.2477777777778,100.0,1004.7211111111112
22:53:00 05/07/2023,24.315999999999995,71.372,100.0,1004.707
22:55:05 05/07/2023,24.315999999999995,71.34700000000001,100.0,1004.709
22:57:08 05/07/2023,24.315,71.373,100.0,1004.707
22:59:13 05/07/2023,24.314,71.369,100.0,1004.708
23:01:18 05/07/2023,24.311,71.422,100.0,1004.702
23:03:23 05/07/2023,24.31,71.183,100.0,1004.729
23:05:30 05/07/2023,24.308,71.22800000000001,100.0,1004.725
23:07:38 05/07/2023,24.303000000000004,71.39099999999999,100.0,1004.705
23:09:41 05/07/2023,24.298,71.46000000000001,100.0,1004.696
23:11:48 05/07/2023,24.295,71.423,100.0,1004.701
23:13:53 05/07/2023,24.306,71.17,100.0,1004.73
23:15:56 05/07/2023,24.12777777777778,71.05222222222223,100.0,1004.7455555555556
23:18:03 05/07/2023,24.128,71.16600000000001,100.0,1004.73
23:20:09 05/07/2023,24.128,71.21000000000001,100.0,1004.726
23:22:16 05/07/2023,24.126,71.12199999999999,100.0,1004.739
23:24:22 05/07/2023,24.126,71.089,100.0,1004.741
23:26:29 05/07/2023,24.119,71.21900000000001,100.0,1004.726
23:28:36 05/07/2023,24.119,71.17699999999999,100.0,1004.727
23:30:41 05/07/2023,24.113000000000007,71.28999999999999,100.0,1004.716
23:32:47 05/07/2023,24.115,71.203,100.0,1004.728
23:34:51 05/07/2023,24.116000000000003,71.216,100.0,1004.726
23:36:57 05/07/2023,24.111,71.227,100.0,1004.7240000000002
23:39:03 05/07/2023,24.114000000000004,71.274,100.0,1004.718
23:41:09 05/07/2023,23.987,70.999,100.0,1004.751
23:43:14 05/07/2023,23.985000000000003,70.941,100.0,1004.76
23:45:18 05/07/2023,23.984,70.883,100.0,1004.768
23:47:25 05/07/2023,23.984,70.8,100.0,1004.776
23:49:29 05/07/2023,23.983,70.89200000000001,100.0,1004.763
23:51:32 05/07/2023,23.979,70.876,100.0,1004.767
23:53:36 05/07/2023,23.976,70.854,100.0,1004.768
23:55:41 05/07/2023,23.974,70.928,100.0,1004.76
23:57:45 05/07/2023,23.976,70.9,100.0,1004.762
23:59:50 05/07/2023,23.975,70.904,100.0,1004.764
00:01:53 06/07/2023,23.973000000000003,70.857,100.0,1004.768
00:03:56 06/07/2023,,,,
00:06:00 06/07/2023,23.848000000000003,71.74199999999999,100.0,1004.665
00:08:04 06/07/2023,23.841,71.763,100.0,1004.662
00:10:08 06/07/2023,23.836,71.79400000000001,100.0,1004.657
00:12:13 06/07/2023,23.84,71.63399999999999,100.0,1004.675
00:14:19 06/07/2023,23.834,71.662,100.0,1004.672
00:16:25 06/07/2023,23.831,71.55499999999999,100.0,1004.684
00:18:31 06/07/2023,23.826,71.578,100.0,1004.68
00:20:35 06/07/2023,23.817,71.74300000000001,100.0,1004.662
00:22:41 06/07/2023,23.812,71.728,100.0,1004.664
00:24:49 06/07/2023,23.81,71.774,100.0,1004.658
00:26:50 06/07/2023,23.807,71.71700000000001,100.0,1004.665
00:28:54 06/07/2023,23.80111111111112,71.7611111111111,100.0,1004.661111111111
00:30:59 06/07/2023,23.9,71.878,100.0,1004.647
00:33:03 06/07/2023,23.904,71.91900000000001,100.0,1004.642
00:35:07 06/07/2023,23.903,71.98299999999999,100.0,1004.635
00:37:10 06/07/2023,23.905,72.011,100.0,1004.633
00:39:14 06/07/2023,23.91,72.03300000000002,100.0,1004.627
00:41:18 06/07/2023,23.915000000000003,71.954,100.0,1004.638
00:43:22 06/07/2023,23.924,71.886,100.0,1004.646
00:45:26 06/07/2023,23.923,72.01199999999999,100.0,1004.63
00:47:33 06/07/2023,23.93,71.973,100.0,1004.637
00:49:36 06/07/2023,23.936,71.98599999999999,100.0,1004.633
00:51:40 06/07/2023,23.942,71.962,100.0,1004.638
00:53:44 06/07/2023,23.948,72.02799999999999,100.0,1004.628
00:55:49 06/07/2023,24.13,71.89,100.0,1004.6455555555556
00:57:51 06/07/2023,24.130000000000003,71.914,100.0,1004.642
00:59:55 06/07/2023,24.13,71.88100000000001,100.0,1004.645
01:01:59 06/07/2023,24.126,71.904,100.0,1004.644
01:04:04 06/07/2023,24.132,71.919,100.0,1004.64
01:06:04 06/07/2023,24.131,71.95,100.0,1004.639
01:08:10 06/07/2023,24.129,72.018,100.0,1004.6329999999998
01:10:15 06/07/2023,24.128,71.933,100.0,1004.642
01:12:18 06/07/2023,24.128,71.9,100.0,1004.6489999999998
01:14:23 06/07/2023,24.133,71.87,100.0,1004.6470000000002
01:16:29 06/07/2023,24.13,71.89399999999999,100.0,1004.646
01:18:34 06/07/2023,24.133,71.863,100.0,1004.65
01:20:40 06/07/2023,24.033,73.265,100.0,1004.481
01:22:45 06/07/2023,24.029000000000003,73.33900000000001,100.0,1004.473
01:24:48 06/07/2023,24.023000000000003,73.397,100.0,1004.466
01:26:53 06/07/2023,24.015,73.407,100.0,1004.463
01:29:00 06/07/2023,24.019,73.333,100.0,1004.471
01:31:06 06/07/2023,24.014000000000003,73.37400000000002,100.0,1004.468
01:33:12 06/07/2023,24.009,73.37599999999999,100.0,1004.469
01:35:16 06/07/2023,24.009,73.20500000000001,100.0,1004.49
01:37:20 06/07/2023,24.01,73.28999999999999,100.0,1004.476
01:39:26 06/07/2023,24.001,73.25999999999999,100.0,1004.48
01:41:29 06/07/2023,24.004,73.24499999999999,100.0,1004.482
01:43:33 06/07/2023,24.004,73.26391999999998,100.0,1004.481
01:45:38 06/07/2023,24.16,73.889,100.0,1004.408
01:47:40 06/07/2023,24.159,74.01,100.0,1004.391
01:49:46 06/07/2023,24.153,73.961,100.0,1004.4
01:51:50 06/07/2023,24.146,73.90899999999999,100.0,1004.405
01:53:54 06/07/2023,24.143,73.89800000000001,100.0,1004.405
01:55:58 06/07/2023,24.144,73.90299999999999,100.0,1004.4060000000002
01:58:06 06/07/2023,24.138,73.91300000000001,100.0,1004.404
02:00:11 06/07/2023,24.13,74.064,100.0,1004.388
02:02:16 06/07/2023,24.130000000000003,74.046,100.0,1004.389
02:04:22 06/07/2023,24.129,74.08399999999999,100.0,1004.383
02:06:26 06/07/2023,24.13,74.032,100.0,1004.393
02:08:28 06/07/2023,24.127,73.95599999999999,100.0,1004.4
02:10:32 06/07/2023,24.434000000000005,75.28999999999999,100.0,1004.235
02:12:37 06/07/2023,24.438,75.309,100.0,1004.237
02:14:43 06/07/2023,24.443,75.54599999999999,100.0,1004.21
02:16:46 06/07/2023,24.448,75.356,100.0,1004.2279999999998
02:18:51 06/07/2023,24.452,75.363,100.0,1004.23
02:20:52 06/07/2023,24.451,75.453,100.0,1004.218
02:22:58 06/07/2023,24.46,75.49199999999999,100.0,1004.215
02:25:04 06/07/2023,24.466,75.38799999999999,100.0,1004.229
02:27:08 06/07/2023,24.47,75.39500000000001,100.0,1004.2279999999998
02:29:12 06/07/2023,24.471,75.542,100.0,1004.209
02:31:18 06/07/2023,24.474,75.624,100.0,1004.2
02:33:25 06/07/2023,24.481,75.66699999999999,100.0,1004.193
02:35:29 06/07/2023,24.439,76.265,100.0,1004.125
02:37:31 06/07/2023,24.436,76.048,100.0,1004.148
02:39:37 06/07/2023,24.428000000000004,76.17699999999999,100.0,1004.136
02:41:42 06/07/2023,24.429,75.978,100.0,1004.157
02:43:47 06/07/2023,24.428000000000004,75.979,100.0,1004.159
02:45:53 06/07/2023,24.421000000000003,75.921,100.0,1004.162
02:47:54 06/07/2023,24.419000000000004,75.95599999999999,100.0,1004.16
02:50:00 06/07/2023,24.420000000000005,75.78,100.0,1004.181
02:52:03 06/07/2023,24.419,75.84899999999999,100.0,1004.171
02:54:06 06/07/2023,24.418,75.901,100.0,1004.1650000000002
02:56:10 06/07/2023,24.419,75.82900000000001,100.0,1004.1759999999998
02:58:14 06/07/2023,24.409,75.933,100.0,1004.164
03:00:20 06/07/2023,24.248,76.179,100.0,1004.132
03:02:26 06/07/2023,24.243,76.20500000000001,100.0,1004.131
03:04:29 06/07/2023,24.243,76.287,100.0,1004.122
03:06:36 06/07/2023,24.242,76.307,100.0,1004.12
03:08:43 06/07/2023,24.247000000000003,76.15100000000001,100.0,1004.137
03:10:49 06/07/2023,24.243,76.228,100.0,1004.129
03:12:53 06/07/2023,24.242,76.23300000000002,100.0,1004.128
03:14:59 06/07/2023,24.239,76.29499999999999,100.0,1004.121
03:17:05 06/07/2023,24.239,76.311,100.0,1004.119
03:19:12 06/07/2023,24.238000000000003,76.266,100.0,1004.123
03:21:15 06/07/2023,24.234,76.37899999999999,100.0,1004.111
03:23:21 06/07/2023,24.235000000000003,76.36600000000001,100.0,1004.112
03:25:26 06/07/2023,24.071111111111108,76.80444444444443,100.0,1004.0544444444444
03:27:31 06/07/2023,24.071,76.909,100.0,1004.047
03:29:34 06/07/2023,24.064,76.84299999999999,100.0,1004.052
03:31:40 06/07/2023,24.064,76.82300000000001,100.0,1004.057
03:33:48 06/07/2023,24.061,76.881,100.0,1004.0509999999998
03:35:52 06/07/2023,24.054,76.896,100.0,1004.052
03:37:56 06/07/2023,24.046,76.863,100.0,1004.052
03:40:01 06/07/2023,24.045,76.908,100.0,1004.048
03:42:05 06/07/2023,24.041,76.876,100.0,1004.05
03:44:07 06/07/2023,24.037,77.078,100.0,1004.026
03:46:14 06/07/2023,24.031,76.967,100.0,1004.038
03:48:19 06/07/2023,24.02555555555556,76.98444444444445,100.0,1004.0377777777778
03:50:26 06/07/2023,23.774,76.828,100.0,1004.056
03:52:26 06/07/2023,23.771000000000004,76.896,100.0,1004.048
03:54:30 06/07/2023,23.772,76.692,100.0,1004.071
03:56:34 06/07/2023,23.777,76.803,100.0,1004.0599999999998
03:58:37 06/07/2023,23.775,76.80300000000001,100.0,1004.059
04:00:45 06/07/2023,23.781,76.816,100.0,1004.0599999999998
04:02:52 06/07/2023,23.777,76.793,100.0,1004.062
04:04:59 06/07/2023,23.775,76.66400000000002,100.0,1004.075
04:07:01 06/07/2023,23.775,76.73299999999998,100.0,1004.067
04:09:06 06/07/2023,23.764,76.809,100.0,1004.061
04:11:12 06/07/2023,23.772,76.709,100.0,1004.071
04:13:15 06/07/2023,23.771,76.896,100.0,1004.049
04:15:19 06/07/2023,24.014000000000003,76.94399999999999,100.0,1004.043
04:17:23 06/07/2023,24.024,76.83900000000001,100.0,1004.054
04:19:27 06/07/2023,24.035,76.85400000000001,100.0,1004.055
04:21:32 06/07/2023,24.037,76.90899999999999,100.0,1004.049
04:23:39 06/07/2023,24.046000000000003,76.785,100.0,1004.0599999999998
04:25:42 06/07/2023,24.051,76.89500000000001,100.0,1004.049
04:27:47 06/07/2023,24.064,76.76599999999999,100.0,1004.063
04:29:51 06/07/2023,24.072,76.887,100.0,1004.052
04:31:55 06/07/2023,24.083,76.795,100.0,1004.0599999999998
04:34:02 06/07/2023,24.082,76.822,100.0,1004.0559999999998
04:36:06 06/07/2023,24.086,76.887,100.0,1004.0490000000002
04:38:11 06/07/2023,24.089,76.824,100.0,1004.059
04:40:18 06/07/2023,24.181000000000004,76.852,100.0,1004.054
04:42:21 06/07/2023,24.19,76.841,100.0,1004.053
04:44:24 06/07/2023,24.192,76.94800000000001,100.0,1004.042
04:46:28 06/07/2023,24.196,76.81800000000001,100.0,1004.057
04:48:31 06/07/2023,24.205,76.86300000000001,100.0,1004.055
04:50:36 06/07/2023,24.208,76.905,100.0,1004.046
04:52:38 06/07/2023,24.216,76.88700000000001,100.0,1004.05
04:54:44 06/07/2023,24.22,76.88499999999999,100.0,1004.0479999999998
04:56:47 06/07/2023,24.224,77.003,100.0,1004.031
04:58:50 06/07/2023,24.228,76.886,100.0,1004.0489999999998
05:00:55 06/07/2023,24.233,76.814,100.0,1004.0579999999998
05:03:00 06/07/2023,24.23444444444445,76.85666666666667,100.0,1004.0533333333332
05:05:04 06/07/2023,24.454,77.333,100.0,1003.999
05:07:09 06/07/2023,24.462,77.327,100.0,1003.998
05:09:14 06/07/2023,24.463,77.439,100.0,1003.985
05:11:19 06/07/2023,24.468,77.36200000000001,100.0,1003.991
05:13:24 06/07/2023,24.476,77.42,100.0,1003.985
05:15:28 06/07/2023,24.482000000000003,77.46799999999999,100.0,1003.98
05:17:31 06/07/2023,24.492,77.564,100.0,1003.967
05:19:38 06/07/2023,24.492,77.471,100.0,1003.979
05:21:43 06/07/2023,24.5,77.318,100.0,1003.996
05:23:47 06/07/2023,24.497,77.36699999999999,100.0,1003.993
05:25:54 06/07/2023,24.501,77.494,100.0,1003.977
05:27:58 06/07/2023,24.504,77.48100000000001,100.0,1003.976
05:30:04 06/07/2023,24.281111111111112,76.06222222222223,100.0,1004.1477777777776
05:32:11 06/07/2023,24.273000000000003,76.168,100.0,1004.136
05:34:15 06/07/2023,24.273000000000003,76.146,100.0,1004.137
05:36:20 06/07/2023,24.277,76.05100000000002,100.0,1004.148
05:38:24 06/07/2023,24.268,76.22900000000001,100.0,1004.128
05:40:29 06/07/2023,24.254,76.158,100.0,1004.137
05:42:31 06/07/2023,24.252,76.187,100.0,1004.131
05:44:38 06/07/2023,24.24,76.126,100.0,1004.14
05:46:41 06/07/2023,24.225,76.054,100.0,1004.149
05:48:46 06/07/2023,24.212,75.97,100.0,1004.158
05:50:50 06/07/2023,24.207,75.99300000000001,100.0,1004.155
05:52:55 06/07/2023,24.197,75.975,100.0,1004.157
05:55:02 06/07/2023,23.92666666666667,75.67333333333333,100.0,1004.1933333333336
05:57:05 06/07/2023,23.931,75.44500000000001,100.0,1004.223
05:59:09 06/07/2023,23.935,75.631,100.0,1004.2000000000002
06:01:13 06/07/2023,23.936,75.82000000000001,100.0,1004.179
06:03:19 06/07/2023,23.941,75.613,100.0,1004.2
06:05:21 06/07/2023,23.943,75.67299999999999,100.0,1004.195
06:07:26 06/07/2023,23.944000000000003,75.654,100.0,1004.197
06:09:30 06/07/2023,23.94,75.666,100.0,1004.196
06:11:32 06/07/2023,23.936,75.652,100.0,1004.197
06:13:35 06/07/2023,23.929,75.66399999999999,100.0,1004.196
06:15:42 06/07/2023,23.932,75.44499999999998,100.0,1004.222
06:17:45 06/07/2023,23.93444444444445,75.51222222222222,100.0,1004.2133333333334
06:19:50 06/07/2023,24.275,75.826,100.0,1004.177
06:21:54 06/07/2023,24.281,75.702,100.0,1004.192
06:23:59 06/07/2023,24.281,75.79299999999999,100.0,1004.18
06:26:03 06/07/2023,24.285000000000004,75.62599999999998,100.0,1004.2
06:28:11 06/07/2023,24.285,75.68400000000001,100.0,1004.193
06:30:13 06/07/2023,24.285,75.739,100.0,1004.186
06:32:14 06/07/2023,24.291,75.836,100.0,1004.175
06:34:18 06/07/2023,24.297,75.792,100.0,1004.18
06:36:23 06/07/2023,24.308,75.638,100.0,1004.1990000000002
06:38:25 06/07/2023,24.315,75.632,100.0,1004.2
06:40:30 06/07/2023,24.315,75.736,100.0,1004.188
06:42:34 06/07/2023,24.315999999999995,75.82799999999999,100.0,1004.175
06:44:37 06/07/2023,24.743,75.676,100.0,1004.1939999999998
06:46:40 06/07/2023,24.75,75.691,100.0,1004.192
06:48:44 06/07/2023,24.756,75.64099999999999,100.0,1004.199
06:50:46 06/07/2023,24.761,75.79899999999999,100.0,1004.178
06:52:50 06/07/2023,24.761000000000003,75.647,100.0,1004.198
06:54:56 06/07/2023,24.769,75.589,100.0,1004.2050000000002
06:57:01 06/07/2023,24.773000000000003,75.78,100.0,1004.1810000000002
06:59:05 06/07/2023,24.786,75.66,100.0,1004.195
07:01:08 06/07/2023,24.795,75.726,100.0,1004.186
07:03:14 06/07/2023,24.792,75.75300000000001,100.0,1004.185
07:05:21 06/07/2023,24.8,75.92000000000002,100.0,1004.163
07:07:24 06/07/2023,24.800000000000004,75.81599999999999,100.0,1004.176
07:09:29 06/07/2023,25.331111111111102,74.94333333333333,95.98,1004.282222222222
07:11:33 06/07/2023,25.342,74.62,95.91,1004.322
07:13:37 06/07/2023,25.35,74.707,95.967,1004.309
07:15:42 06/07/2023,25.35,74.763,95.752,1004.302
07:17:46 06/07/2023,25.342,74.80199999999999,95.614,1004.3
07:19:49 06/07/2023,25.34,74.795,95.433,1004.299
07:21:56 06/07/2023,25.342,74.719,95.281,1004.3079999999998
07:24:01 06/07/2023,25.35,74.73100000000001,95.202,1004.307
07:26:04 06/07/2023,25.351,74.718,95.169,1004.309
07:28:10 06/07/2023,25.365,74.814,95.149,1004.298
07:30:16 06/07/2023,25.389,74.607,95.14,1004.322
07:32:21 06/07/2023,25.403,74.533,95.132,1004.329
07:34:25 06/07/2023,25.441111111111116,73.31555555555556,92.75222222222222,1004.4744444444444
07:36:28 06/07/2023,25.451,73.026,91.59799999999998,1004.51
07:38:31 06/07/2023,25.442,72.92299999999999,91.553,1004.523
07:40:34 06/07/2023,25.451,72.861,91.667,1004.53
07:42:41 06/07/2023,25.461,72.984,91.797,1004.515
07:44:44 06/07/2023,25.472,72.84799999999998,91.864,1004.53
07:46:50 06/07/2023,25.473000000000003,72.78,91.855,1004.541
07:48:55 06/07/2023,25.464,72.843,91.69299999999998,1004.531
07:50:57 06/07/2023,25.466,72.81,91.648,1004.539
07:53:02 06/07/2023,25.471,72.798,91.678,1004.539
07:55:05 06/07/2023,25.485000000000003,72.826,91.735,1004.534
07:57:09 06/07/2023,25.501,72.777,91.906,1004.541
07:59:14 06/07/2023,25.513000000000005,72.693,92.034,1004.548
08:01:19 06/07/2023,26.7775,73.3075,81.44624999999999,1004.4775
08:03:20 06/07/2023,27.182,73.66000000000001,77.73999999999998,1004.435
08:05:25 06/07/2023,27.195,73.626,77.875,1004.438
08:07:31 06/07/2023,27.227,73.69300000000001,78.01599999999999,1004.429
08:09:37 06/07/2023,27.253,73.65,78.109,1004.437
08:11:43 06/07/2023,27.253,73.775,77.864,1004.421
08:13:49 06/07/2023,27.261000000000003,73.926,77.75500000000001,1004.404
08:15:54 06/07/2023,27.271,73.73100000000001,77.58899999999998,1004.427
08:18:00 06/07/2023,27.288,73.76700000000001,77.48,1004.422
08:20:03 06/07/2023,27.31,73.86899999999999,77.311,1004.407
08:22:08 06/07/2023,27.349,73.763,77.37100000000001,1004.42
08:24:11 06/07/2023,27.384,73.771,77.29999999999998,1004.4199999999998
08:26:16 06/07/2023,27.427,73.80099999999999,77.34,1004.418
08:28:21 06/07/2023,28.025,74.96000000000001,71.07124999999999,1004.27625
